detuning(MHz),scaled_dimer_transfer
-3.9797855085508598,0.00450316838131718
-3.97977350735074,0.00449883797653713
-3.97976150615062,0.004494505004484
-3.9797495049505,0.00449016947651048
-3.97973750375038,0.00448583140397219
-3.9797255025502603,0.00448149079822769
-3.9797135013501403,0.00447714767063826
-3.9797015001500196,0.00447280203256853
-3.9796894989498997,0.00446845389538541
-3.9796774977497797,0.00446410327045877
-3.97966549654966,0.00445975016916116
-3.97965349534954,0.00445539460286783
-3.97964149414942,0.00445103658295668
-3.9796294929493,0.00444667612080819
-3.9796174917491802,0.00444231322780538
-3.97960549054906,0.0044379479153338
-3.97959348934894,0.00443358019478132
-3.97958148814882,0.00442921007753872
-3.9795694869487,0.00442483757499867
-3.9795574857485803,0.00442046269855636
-3.9795454845484604,0.00441608545960929
-3.97953348334834,0.00441170586955722
-3.9795214821482197,0.00440732393980213
-3.9795094809480998,0.00440293968174821
-3.97949747974798,0.00439855310680176
-3.97948547854786,0.00439416422637103
-3.97947347734774,0.00438977305186682
-3.97946147614762,0.00438537959470147
-3.9794494749475002,0.00438098386628944
-3.97943747374738,0.00437658587804713
-3.97942547254726,0.00437218564139285
-3.97941347134714,0.00436778316774676
-3.97940147014702,0.00436337846853082
-3.9793894689469003,0.00435897155516876
-3.97937746774678,0.00435456243908606
-3.97936546654666,0.0043501511317097
-3.9793534653465397,0.00434573764446883
-3.9793414641464198,0.00434132198879369
-3.9793294629463,0.00433690417611625
-3.97931746174618,0.00433248421787003
-3.97930546054606,0.00432806212548999
-3.97929345934594,0.00432363791041258
-3.9792814581458202,0.00431921158407561
-3.9792694569457,0.00431478315791827
-3.97925745574558,0.00431035264338107
-3.97924545454546,0.00430592005190561
-3.97923345334534,0.00430148539493527
-3.97922145214522,0.00429704868391407
-3.9792094509451,0.0042926099302874
-3.97919744974498,0.00428816914550172
-3.9791854485448597,0.0042837263410046
-3.9791734473447398,0.00427928152824461
-3.97916144614462,0.00427483471867133
-3.9791494449445,0.00427038592373528
-3.97913744374438,0.00426593515488788
-3.97912544254426,0.00426148242358126
-3.9791134413441402,0.00425702774126888
-3.9791014401440203,0.00425257111940448
-3.9790894389439,0.00424811256944269
-3.97907743774378,0.00424365210283888
-3.9790654365436597,0.00423918973104905
-3.97905343534354,0.00423472546552983
-3.97904143414342,0.00423025931773843
-3.9790294329433,0.0042257912991326
-3.97901743174318,0.00422132142117041
-3.9790054305430598,0.00421684969531091
-3.97899342934294,0.00421237613301303
-3.97898142814282,0.00420790074573628
-3.9789694269427,0.00420342354494047
-3.97895742574258,0.00419894454208572
-3.9789454245424603,0.0041944637486324
-3.9789334233423403,0.00418998117604108
-3.97892142214222,0.0041854968357725
-3.9789094209421,0.00418101073928756
-3.9788974197419797,0.0041765228980472
-3.97888541854186,0.00417203332351226
-3.97887341734174,0.00416754202714412
-3.97886141614162,0.00416304902040357
-3.9788494149415,0.00415855431475152
-3.97883741374138,0.00415405792164875
-3.97882541254126,0.00414955985255591
-3.97881341134114,0.00414506011893342
-3.97880141014102,0.00414055873224148
-3.9787894089409,0.00413605570394
-3.9787774077407803,0.00413155104548841
-3.9787654065406604,0.00412704476834627
-3.97875340534054,0.00412253688397225
-3.9787414041404197,0.00411802740382474
-3.9787294029402998,0.00411351633936164
-3.97871740174018,0.00410900370204033
-3.97870540054006,0.00410448950331762
-3.97869339933994,0.00409997375464972
-3.97868139813982,0.00409545646749221
-3.9786693969397,0.00409093765329995
-3.97865739573958,0.00408641732352691
-3.97864539453946,0.00408189548962683
-3.97863339333934,0.00407737216305211
-3.97862139213922,0.00407284735525446
-3.9786093909391003,0.00406832107768473
-3.9785973897389804,0.0040637933417928
-3.9785853885388596,0.00405926415902762
-3.9785733873387397,0.0040547335408371
-3.9785613861386198,0.00405020149866811
-3.9785493849385,0.00404566804396643
-3.97853738373838,0.00404113318817651
-3.97852538253826,0.00403659694274219
-3.97851338133814,0.00403205931910554
-3.9785013801380202,0.00402752032870755
-3.9784893789379,0.00402297998298794
-3.97847737773778,0.00401843829338508
-3.97846537653766,0.00401389527133595
-3.97845337533754,0.00400935092827614
-3.9784413741374203,0.00400480527563977
-3.9784293729373,0.00400025832485947
-3.97841737173718,0.00399571008736615
-3.9784053705370597,0.00399116057458966
-3.9783933693369398,0.00398660979795774
-3.97838136813682,0.00398205776889661
-3.9783693669367,0.00397750449883082
-3.97835736573658,0.00397294999918315
-3.97834536453646,0.00396839428137465
-3.9783333633363402,0.0039638373568245
-3.97832136213622,0.00395927923695006
-3.9783093609361,0.00395471993316658
-3.97829735973598,0.00395015945688794
-3.97828535853586,0.00394559781952548
-3.97827335733574,0.00394103503248871
-3.97826135613562,0.00393647110718508
-3.9782493549355,0.00393190605501994
-3.9782373537353797,0.00392733988739649
-3.9782253525352598,0.00392277261571578
-3.97821335133514,0.0039182042513766
-3.97820135013502,0.00391363480577552
-3.9781893489349,0.00390906429030661
-3.97817734773478,0.00390449271636213
-3.9781653465346603,0.00389992009533145
-3.97815334533454,0.00389534643860168
-3.97814134413442,0.00389077175755747
-3.9781293429343,0.003886196063581
-3.97811734173418,0.00388161936805187
-3.97810534053406,0.00387704168234713
-3.97809333933394,0.0038724630178412
-3.97808133813382,0.00386788338590585
-3.9780693369336997,0.00386330279790997
-3.97805733573358,0.00385872126522025
-3.97804533453346,0.00385413879920007
-3.97803333333334,0.00384955541121016
-3.97802133213322,0.0038449711126084
-3.9780093309331,0.00384038591474979
-3.9779973297329803,0.00383579982898638
-3.9779853285328604,0.00383121286666723
-3.97797332733274,0.00382662503913842
-3.97796132613262,0.00382203635774296
-3.9779493249324998,0.00381744683382058
-3.97793732373238,0.00381285647870841
-3.97792532253226,0.0038082653037399
-3.97791332133214,0.00380367332024543
-3.97790132013202,0.00379908053955217
-3.9778893189319,0.00379448697298396
-3.97787731773178,0.00378989263186133
-3.97786531653166,0.00378529752750145
-3.97785331533154,0.00378070167121806
-3.97784131413142,0.00377610507432128
-3.9778293129313003,0.0037715077481183
-3.9778173117311804,0.00376690970391221
-3.97780531053106,0.00376231095300275
-3.9777933093309397,0.00375771150668604
-3.9777813081308198,0.00375311137625454
-3.9777693069307,0.00374851057299707
-3.97775730573058,0.00374390910819869
-3.97774530453046,0.00373930699314071
-3.97773330333034,0.00373470423910064
-3.97772130213022,0.00373010085735198
-3.9777093009301,0.00372549685916489
-3.97769729972998,0.00372089225580506
-3.97768529852986,0.00371628705853442
-3.97767329732974,0.0037116812786109
-3.9776612961296203,0.0037070749272884
-3.9776492949295004,0.00370246801581673
-3.9776372937293796,0.00369786055544161
-3.9776252925292597,0.00369325255740462
-3.9776132913291398,0.00368864403294311
-3.97760129012902,0.00368403499329007
-3.9775892889289,0.00367942544967473
-3.97757728772878,0.0036748154133215
-3.97756528652866,0.0036702048954506
-3.97755328532854,0.00366559390727789
-3.97754128412842,0.00366098246001482
-3.9775292829283,0.00365637056486834
-3.97751728172818,0.00365175823304095
-3.97750528052806,0.00364714547573058
-3.9774932793279403,0.0036425323041306
-3.9774812781278204,0.00363791872942959
-3.9774692769276996,0.00363330476281201
-3.9774572757275797,0.00362869041545709
-3.9774452745274598,0.00362407569853954
-3.97743327332734,0.00361946062322927
-3.97742127212722,0.00361484520069139
-3.9774092709271,0.00361022944208619
-3.97739726972698,0.00360561335856906
-3.9773852685268603,0.00360099696129048
-3.97737326732674,0.00359638026139579
-3.97736126612662,0.00359176327002587
-3.9773492649265,0.00358714599831605
-3.97733726372638,0.00358252845739673
-3.9773252625262603,0.00357791065839323
-3.97731326132614,0.00357329261242572
-3.97730126012602,0.00356867433060919
-3.9772892589258997,0.00356405582405338
-3.97727725772578,0.0035594371038628
-3.97726525652566,0.00355481818113665
-3.97725325532554,0.00355019906696861
-3.97724125412542,0.00354557977244754
-3.9772292529253,0.00354096030865632
-3.9772172517251803,0.00353634068667259
-3.97720525052506,0.00353172091756849
-3.97719324932494,0.00352710101241064
-3.97718124812482,0.00352248098226009
-3.9771692469247,0.0035178608381723
-3.97715724572458,0.00351324059119708
-3.97714524452446,0.00350862025237858
-3.97713324332434,0.00350399983275505
-3.9771212421242197,0.00349937934335953
-3.9771092409241,0.00349475879521874
-3.97709723972398,0.00349013819935374
-3.97708523852386,0.00348551756677974
-3.97707323732374,0.00348089690850605
-3.97706123612362,0.00347627623553605
-3.9770492349235003,0.00347165555886713
-3.97703723372338,0.00346703488949068
-3.97702523252326,0.00346241423839205
-3.97701323132314,0.00345779361655031
-3.9770012301230198,0.00345317303493896
-3.9769892289229,0.00344855250452478
-3.97697722772278,0.00344393203626857
-3.97696522652266,0.00343931164112487
-3.9769532253225397,0.00343469133004195
-3.97694122412242,0.0034300711139618
-3.9769292229223,0.00342545100382002
-3.97691722172218,0.00342083101054589
-3.97690522052206,0.00341621114506203
-3.97689321932194,0.0034115914182852
-3.9768812181218203,0.0034069718411251
-3.9768692169217004,0.00340235242448508
-3.97685721572158,0.00339773317926195
-3.9768452145214597,0.0033931141163459
-3.9768332133213398,0.00338849524662049
-3.97682121212122,0.0033838765809626
-3.9768092109211,0.00337925813024242
-3.97679720972098,0.00337463990532338
-3.97678520852086,0.00337002191706194
-3.97677320732074,0.00336540417630829
-3.97676120612062,0.00336078669390524
-3.9767492049205,0.00335616948068885
-3.97673720372038,0.0033515525474883
-3.97672520252026,0.00334693590512577
-3.9767132013201403,0.00334231956441646
-3.9767012001200204,0.00333770353616852
-3.9766891989199,0.00333308783118305
-3.9766771977197797,0.00332847246025401
-3.9766651965196598,0.00332385743416807
-3.97665319531954,0.00331924276370523
-3.97664119411942,0.00331462845963777
-3.9766291929193,0.00331001453273086
-3.97661719171918,0.0033054009937424
-3.97660519051906,0.00330078785342298
-3.97659318931894,0.00329617512251582
-3.97658118811882,0.00329156281175673
-3.9765691869187,0.00328695093187412
-3.97655718571858,0.0032823394935889
-3.9765451845184603,0.00327772850761435
-3.9765331833183404,0.00327311798465669
-3.9765211821182196,0.00326850793541408
-3.9765091809180997,0.00326389837057722
-3.97649717971798,0.00325928930082918
-3.97648517851786,0.00325468073684537
-3.97647317731774,0.00325007268929344
-3.97646117611762,0.00324546516883334
-3.9764491749175,0.00324085818611721
-3.9764371737173696,0.0032362517517892
-3.9764251725172497,0.00323164587648613
-3.97641317131713,0.0032270405708364
-3.97640117011702,0.0032224358454607
-3.9763891689169,0.00321783171097169
-3.9763771677167803,0.00321322817797411
-3.97636516651666,0.00320862525706461
-3.9763531653165396,0.00320402295883182
-3.9763411641164197,0.00319942129385624
-3.9763291629163,0.00319482027271026
-3.97631716171617,0.00319021990595791
-3.97630516051605,0.00318562020415557
-3.9762931593159303,0.00318102117785081
-3.97628115811581,0.00317642283758314
-3.9762691569157003,0.00317182519388376
-3.9762571557155697,0.00316722825727552
-3.97624515451546,0.00316263203827289
-3.97623315331534,0.00315803654738194
-3.97622115211522,0.0031534417951003
-3.9762091509151,0.0031488477919171
-3.97619714971497,0.00314425454831282
-3.9761851485148503,0.00313966207475987
-3.97617314731473,0.0031350703817216
-3.97616114611461,0.00313047947965288
-3.9761491449145,0.00312588937899996
-3.97613714371437,0.0031213000902004
-3.97612514251425,0.00311671162368303
-3.97611314131413,0.00311212398986794
-3.97610114011401,0.00310753719916643
-3.9760891389139,0.00310295126198099
-3.97607713771377,0.00309836618870507
-3.97606513651365,0.00309378198972377
-3.97605313531353,0.00308919867541274
-3.97604113411341,0.00308461625613884
-3.97602913291329,0.00308003474225997
-3.9760171317131703,0.00307545414412497
-3.97600513051305,0.00307087447207367
-3.97599312931293,0.00306629573643678
-3.97598112811281,0.00306171794753591
-3.9759691269126898,0.00305714111568331
-3.97595712571257,0.0030525652511826
-3.97594512451245,0.00304799036432764
-3.97593312331233,0.00304341646540321
-3.9759211221122097,0.00303884356468481
-3.97590912091209,0.0030342716724386
-3.97589711971197,0.00302970079892141
-3.97588511851185,0.00302513095438068
-3.97587311731173,0.00302056214905441
-3.97586111611161,0.00301599439317117
-3.9758491149114903,0.00301142769694986
-3.97583711371137,0.00300686207060039
-3.97582511251125,0.00300229752432259
-3.97581311131113,0.00299773406830689
-3.97580111011101,0.00299317171273409
-3.97578910891089,0.00298861046777535
-3.97577710771077,0.00298405034359215
-3.97576510651065,0.00297949135033626
-3.9757531053105297,0.0029749334981497
-3.97574110411041,0.00297037679716469
-3.97572910291029,0.00296582125750351
-3.97571710171017,0.00296126688927908
-3.97570510051005,0.00295671370259393
-3.97569309930993,0.00295216170754088
-3.9756810981098103,0.00294761091420278
-3.9756690969096904,0.00294306133265253
-3.97565709570957,0.00293851297295301
-3.9756450945094497,0.00293396584515707
-3.97563309330933,0.0029294199593075
-3.97562109210921,0.00292487532543698
-3.97560909090909,0.00292033195356789
-3.97559708970897,0.00291578985371296
-3.97558508850885,0.00291124903587423
-3.97557308730873,0.00290670951004365
-3.97556108610861,0.00290217128620293
-3.97554908490849,0.0028976343743235
-3.97553708370837,0.00289309878436646
-3.97552508250825,0.00288856452628255
-3.9755130813081303,0.00288403161001213
-3.9755010801080104,0.00287950004548498
-3.9754890789078896,0.00287496984262094
-3.9754770777077697,0.00287044101132887
-3.97546507650765,0.00286591356150727
-3.97545307530753,0.00286138750304413
-3.97544107410741,0.00285686284581684
-3.97542907290729,0.0028523395996922
-3.97541707170717,0.00284781777452638
-3.97540507050705,0.00284329738016488
-3.97539306930693,0.00283877842644251
-3.97538106810681,0.00283426092318319
-3.97536906690669,0.00282974488020057
-3.97535706570657,0.00282523030729703
-3.9753450645064503,0.00282071721426429
-3.97533306330633,0.00281620561088321
-3.9753210621062096,0.00281169550692381
-3.9753090609060897,0.00280718691214515
-3.97529705970597,0.00280267983629538
-3.97528505850585,0.00279817428911168
-3.97527305730573,0.00279367028032023
-3.97526105610561,0.00278916781963598
-3.97524905490549,0.00278466691676338
-3.97523705370537,0.00278016758139525
-3.97522505250525,0.00277566982321344
-3.97521305130513,0.0027711736518887
-3.97520105010501,0.00276667907708054
-3.97518904890489,0.00276218610843732
-3.9751770477047703,0.0027576947555961
-3.97516504650465,0.00275320502818272
-3.9751530453045296,0.00274871693581168
-3.9751410441044097,0.00274423048808601
-3.97512904290429,0.00273974569459788
-3.97511704170417,0.00273526256492755
-3.97510504050405,0.00273078110864406
-3.97509303930393,0.00272630133530497
-3.97508103810381,0.00272182325445638
-3.9750690369036903,0.00271734687563288
-3.97505703570357,0.00271287220835753
-3.97504503450345,0.00270839926214182
-3.97503303330333,0.00270392804648546
-3.9750210321032102,0.00269945857087708
-3.97500903090309,0.00269499084479312
-3.97499702970297,0.00269052487769853
-3.97498502850285,0.00268606067904654
-3.9749730273027297,0.00268159825827862
-3.97496102610261,0.00267713762482451
-3.97494902490249,0.00267267878810214
-3.97493702370237,0.0026682217575176
-3.97492502250225,0.00266376654246514
-3.97491302130213,0.00265931315232713
-3.9749010201020103,0.00265486159647384
-3.97488901890189,0.00265041188426415
-3.97487701770177,0.00264596402504442
