x,y
-2.663643379478787487e+00,9.839167902418153450e-03
-2.657610212141349404e+00,1.000733549849779427e-02
-2.651577044803911765e+00,1.017827889362754763e-02
-2.645543877466474125e+00,1.035204159665657937e-02
-2.639510710129036042e+00,1.052866774066161908e-02
-2.633477542791598403e+00,1.070820208952374432e-02
-2.627444375454160763e+00,1.089069004409278472e-02
-2.621411208116722680e+00,1.107617764769125955e-02
-2.615378040779285040e+00,1.126471159054961459e-02
-2.609344873441846957e+00,1.145634394283595765e-02
-2.603311706104409318e+00,1.165110846665963484e-02
-2.597278538766971678e+00,1.184906805747236967e-02
-2.591245371429533595e+00,1.205026720792708866e-02
-2.585212204092095956e+00,1.225478003863771960e-02
-2.579179036754658316e+00,1.246260761993608739e-02
-2.573145869417220233e+00,1.267382541461060073e-02
-2.567112702079782594e+00,1.288848367190236280e-02
-2.561079534742344954e+00,1.310663058402909004e-02
-2.555046367404906871e+00,1.332842035827682022e-02
-2.549013200067469231e+00,1.355374984261797922e-02
-2.542980032730031592e+00,1.378274527867938935e-02
-2.536946865392593509e+00,1.401545447705956904e-02
-2.530913698055155869e+00,1.425193834065459873e-02
-2.524880530717717786e+00,1.449239452747540582e-02
-2.518847363380280147e+00,1.473655198508608440e-02
-2.512814196042842507e+00,1.498468550550898816e-02
-2.506781028705404424e+00,1.523683862993493315e-02
-2.500747861367966784e+00,1.549306711824315584e-02
-2.494714694030529145e+00,1.575343055470693546e-02
-2.488681526693091062e+00,1.601799042603658726e-02
-2.482648359355653422e+00,1.628680945746337552e-02
-2.476615192018215783e+00,1.655995153862120303e-02
-2.470582024680777700e+00,1.683748153628959396e-02
-2.464548857343340060e+00,1.711946525144509082e-02
-2.458515690005902421e+00,1.740596940242550295e-02
-2.452482522668464338e+00,1.769706162115508227e-02
-2.446449355331026698e+00,1.799281045438339693e-02
-2.440416187993588615e+00,1.829328536779317380e-02
-2.434383020656150975e+00,1.859855802083943549e-02
-2.428349853318713336e+00,1.890869734366172616e-02
-2.422316685981275253e+00,1.922377671908712463e-02
-2.416283518643837613e+00,1.954386935555148253e-02
-2.410250351306399974e+00,1.986903539353729667e-02
-2.404217183968961891e+00,2.019937838190243029e-02
-2.398184016631524251e+00,2.053495997044508040e-02
-2.392150849294086612e+00,2.087585724650911287e-02
-2.386117681956648529e+00,2.122214828654800378e-02
-2.380084514619210889e+00,2.157391216489423780e-02
-2.374051347281773250e+00,2.193123919217282100e-02
-2.368018179944335166e+00,2.229418510547124047e-02
-2.361985012606897527e+00,2.266285124803904538e-02
-2.355951845269459888e+00,2.303731749793262035e-02
-2.349918677932021804e+00,2.341766813903587569e-02
-2.343885510594584165e+00,2.380400420953613511e-02
-2.337852343257146082e+00,2.419637817978636737e-02
-2.331819175919708442e+00,2.459489458355947067e-02
-2.325786008582270803e+00,2.499964445473509822e-02
-2.319752841244832720e+00,2.541068924011168420e-02
-2.313719673907395080e+00,2.582816753556509484e-02
-2.307686506569957441e+00,2.625214861923224480e-02
-2.301653339232519357e+00,2.668272594915033213e-02
-2.295620171895081718e+00,2.711999230270821862e-02
-2.289587004557644079e+00,2.756404335142482315e-02
-2.283553837220205995e+00,2.801497532289145415e-02
-2.277520669882768356e+00,2.847288558746010473e-02
-2.271487502545330717e+00,2.893787266599312860e-02
-2.265454335207892633e+00,2.941003623748676341e-02
-2.259421167870454994e+00,2.988947714656233628e-02
-2.253388000533016911e+00,3.037629741081741830e-02
-2.247354833195579271e+00,3.087059855394741481e-02
-2.241321665858141632e+00,3.137248820864839416e-02
-2.235288498520703548e+00,3.188207037474109079e-02
-2.229255331183265909e+00,3.239945183185528876e-02
-2.223222163845828270e+00,3.292474211283374919e-02
-2.217188996508390186e+00,3.345804737957891462e-02
-2.211155829170952547e+00,3.399947954856365195e-02
-2.205122661833514908e+00,3.454915026607225520e-02
-2.199089494496076824e+00,3.510717240983520643e-02
-2.193056327158639185e+00,3.567366009450928521e-02
-2.187023159821201546e+00,3.624872867691958378e-02
-2.180989992483763462e+00,3.683249476104872439e-02
-2.174956825146325823e+00,3.742507876288483221e-02
-2.168923657808887739e+00,3.802659473062258710e-02
-2.162890490471450100e+00,3.863716554097549466e-02
-2.156857323134012461e+00,3.925691283101601786e-02
-2.150824155796574377e+00,3.988600009063882068e-02
-2.144790988459136738e+00,4.052447140548265381e-02
-2.138757821121699099e+00,4.117249176474011702e-02
-2.132724653784261015e+00,4.183018789688498773e-02
-2.126691486446823376e+00,4.249768780940633289e-02
-2.120658319109385737e+00,4.317512079066174874e-02
-2.114625151771947653e+00,4.386261741134484665e-02
-2.108591984434510014e+00,4.456030952555315588e-02
-2.102558817097072374e+00,4.526833027144214899e-02
-2.096525649759634291e+00,4.598678856286834982e-02
-2.090492482422196652e+00,4.671587088730063536e-02
-2.084459315084759012e+00,4.745568897913407524e-02
-2.078426147747320929e+00,4.820638111123642239e-02
-2.072392980409883290e+00,4.896808683705485693e-02
-2.066359813072445206e+00,4.974094698845530488e-02
-2.060326645735007567e+00,5.052510367303428285e-02
-2.054293478397569928e+00,5.132070027088738579e-02
-2.048260311060131844e+00,5.212788143081392711e-02
-2.042227143722694205e+00,5.294679306594238244e-02
-2.036193976385256565e+00,5.377758189972225988e-02
-2.030160809047818482e+00,5.462039732906995293e-02
-2.024127641710380843e+00,5.547538850626465567e-02
-2.018094474372943203e+00,5.634270634573416980e-02
-2.012061307035505564e+00,5.722250299498016918e-02
-2.006028139698067037e+00,5.811493182631057020e-02
-1.999994972360629397e+00,5.902014742785047230e-02
-1.993961805023191758e+00,5.993830559381171236e-02
-1.987928637685754119e+00,6.086956331399736436e-02
-1.981895470348316479e+00,6.181407876251938938e-02
-1.975862303010878840e+00,6.277201128570666921e-02
-1.969829135673440312e+00,6.374352198637105171e-02
-1.963795968336002673e+00,6.472877144492177048e-02
-1.957762800998565034e+00,6.572792292100486378e-02
-1.951729633661127394e+00,6.674114031206959674e-02
-1.945696466323689755e+00,6.776858862638808489e-02
-1.939663298986251228e+00,6.881043389711040403e-02
-1.933630131648813588e+00,6.986684329657090464e-02
-1.927596964311375949e+00,7.093798500859424538e-02
-1.921563796973938310e+00,7.202402823995711356e-02
-1.915530629636500670e+00,7.312511199520503602e-02
-1.909497462299063031e+00,7.424146890820063072e-02
-1.903464294961624503e+00,7.537380193964367259e-02
-1.897431127624186864e+00,7.652060358622418679e-02
-1.891397960286749225e+00,7.768372582332105925e-02
-1.885364792949311585e+00,7.886278499962350030e-02
-1.879331625611873946e+00,8.005802953112502174e-02
-1.873298458274436307e+00,8.126949129747337852e-02
-1.867265290936997779e+00,8.249734630528798851e-02
-1.861232123599560140e+00,8.374198087048240202e-02
-1.855198956262122501e+00,8.500337679301339655e-02
-1.849165788924684861e+00,8.628158217981662936e-02
-1.843132621587247222e+00,8.757714978721974075e-02
-1.837099454249808694e+00,8.889007922289472730e-02
-1.831066286912371055e+00,9.022055143168739022e-02
-1.825033119574933416e+00,9.156874778884155353e-02
-1.818999952237495776e+00,9.293485001959533864e-02
-1.812966784900058137e+00,9.431904009875562156e-02
-1.806933617562620498e+00,9.572150011881937204e-02
-1.800900450225181970e+00,9.714241210637519774e-02
-1.794867282887744331e+00,9.858195774915687326e-02
-1.788834115550306691e+00,1.000403179599961695e-01
-1.782800948212869052e+00,1.015176721234017226e-01
-1.776767780875431413e+00,1.030148882408812583e-01
-1.770734613537993773e+00,1.045308078784067812e-01
-1.764701446200555246e+00,1.060663768200596074e-01
-1.758668278863117607e+00,1.076216943556954075e-01
-1.752635111525679967e+00,1.091969448843266716e-01
-1.746601944188242328e+00,1.107923126480725717e-01
-1.740568776850804689e+00,1.124079816662195835e-01
-1.734535609513366161e+00,1.140441356672449308e-01
-1.728502442175928522e+00,1.157009580187650238e-01
-1.722469274838490882e+00,1.173786316553806636e-01
-1.716436107501053243e+00,1.190773390043773500e-01
-1.710402940163615604e+00,1.207972619092508582e-01
-1.704369772826177964e+00,1.225385812662127955e-01
-1.698336605488739437e+00,1.243014781929703272e-01
-1.692303438151301798e+00,1.260861319096543698e-01
-1.686270270813864158e+00,1.278927211152545707e-01
-1.680237103476426519e+00,1.297214235087941203e-01
-1.674203936138988880e+00,1.315724159358586665e-01
-1.668170768801550352e+00,1.334458734072664909e-01
-1.662137601464112713e+00,1.353419702511448330e-01
-1.656104434126675073e+00,1.372608792403364197e-01
-1.650071266789237434e+00,1.392027716722622488e-01
-1.644038099451799795e+00,1.411678172663846653e-01
-1.638004932114362155e+00,1.431561840591218104e-01
-1.631971764776923628e+00,1.451680382961894888e-01
-1.625938597439485989e+00,1.472002277754619337e-01
-1.619905430102048349e+00,1.492628530568518574e-01
-1.613872262764610710e+00,1.513461471785568502e-01
-1.607839095427173071e+00,1.534535735696148651e-01
-1.601805928089735431e+00,1.555852515639067901e-01
-1.595772760752296904e+00,1.577414554639296473e-01
-1.589739593414859264e+00,1.599222062890377771e-01
-1.583706426077421625e+00,1.621276881860034547e-01
-1.577673258739983986e+00,1.643580623505169480e-01
-1.571640091402546346e+00,1.665910718470751950e-01
-1.565606924065107819e+00,1.688701884448211565e-01
-1.559573756727670180e+00,1.711753788896987483e-01
-1.553540589390232540e+00,1.735071784269534567e-01
-1.547507422052794901e+00,1.758644093752097515e-01
-1.541474254715357262e+00,1.782705645286181972e-01
-1.535441087377919622e+00,1.806789073838903359e-01
-1.529407920040481095e+00,1.831131594742611002e-01
-1.523374752703043455e+00,1.855734594118336467e-01
-1.517341585365605816e+00,1.880599603745428949e-01
-1.511308418028168177e+00,1.905726375178631582e-01
-1.505275250690730537e+00,1.931116788020186548e-01
-1.499242083353292898e+00,1.956771607286296177e-01
-1.493208916015854371e+00,1.982691725451416198e-01
-1.487175748678416731e+00,2.008877951878350054e-01
-1.481142581340979092e+00,2.035331140936115224e-01
-1.475109414003541453e+00,2.062051989357092940e-01
-1.469076246666103813e+00,2.089041172517689948e-01
-1.463043079328665286e+00,2.116299301648193465e-01
-1.457009911991227646e+00,2.143826945452558530e-01
-1.450976744653790007e+00,2.171624591897414192e-01
-1.444943577316352368e+00,2.199692671832683133e-01
-1.438910409978914728e+00,2.228031551043924141e-01
-1.432877242641477089e+00,2.256641528275460107e-01
-1.426844075304038562e+00,2.285522835233702310e-01
-1.420810907966600922e+00,2.314675634572113117e-01
-1.414777740629163283e+00,2.344095802708477116e-01
-1.408744573291725644e+00,2.373791170782545978e-01
-1.402711405954288004e+00,2.403757945434031040e-01
-1.396678238616850365e+00,2.433995963048716515e-01
-1.390645071279411837e+00,2.464504982072496242e-01
-1.384611903941974198e+00,2.495284660881916805e-01
-1.378578736604536559e+00,2.526334585960764989e-01
-1.372545569267098919e+00,2.557654249364829657e-01
-1.366512401929661280e+00,2.589243051712868393e-01
-1.360479234592222753e+00,2.621100300018962548e-01
-1.354446067254785113e+00,2.653225205514063156e-01
-1.348412899917347474e+00,2.685616881458106620e-01
-1.342379732579909835e+00,2.718274340944011325e-01
-1.336346565242472195e+00,2.751196494694950756e-01
-1.330313397905034556e+00,2.784382148856474615e-01
-1.324280230567596028e+00,2.817830002785002286e-01
-1.318247063230158389e+00,2.851538646834172464e-01
-1.312213895892720750e+00,2.885506560140914112e-01
-1.306180728555283110e+00,2.919732108412804727e-01
-1.300147561217845471e+00,2.954213541718564984e-01
-1.294114393880406944e+00,2.988948992283546602e-01
-1.288081226542969304e+00,3.023936469053359333e-01
-1.282048059205531665e+00,3.059173868580045141e-01
-1.276014891868094026e+00,3.094658953047776939e-01
-1.269981724530656386e+00,3.130389186153713088e-01
-1.263948557193218747e+00,3.166362420165356184e-01
-1.257915389855780219e+00,3.202575867072725568e-01
-1.251882222518342580e+00,3.239026773238493084e-01
-1.245849055180904941e+00,3.275712249955219924e-01
-1.239815887843467301e+00,3.312629271375789886e-01
-1.233782720506029662e+00,3.349774672469704173e-01
-1.227749553168592023e+00,3.387145147007257773e-01
-1.221716385831153495e+00,3.424737245573634681e-01
-1.215683218493715856e+00,3.462547373614546786e-01
-1.209650051156278217e+00,3.500571789514896892e-01
-1.203616883818840577e+00,3.538806602710988236e-01
-1.197583716481402938e+00,3.577247771835687651e-01
-1.191550549143964410e+00,3.615891102893855069e-01
-1.185517381806526771e+00,3.654732247461350836e-01
-1.179484214469089132e+00,3.693766787209312175e-01
-1.173451047131651492e+00,3.732989907905187588e-01
-1.167417879794213853e+00,3.772396861819550251e-01
-1.161384712456776214e+00,3.811982668424186427e-01
-1.155351545119337686e+00,3.851742185182641665e-01
-1.149318377781900047e+00,3.891670106175184607e-01
-1.143285210444462408e+00,3.931758501810212469e-01
-1.137252043107024768e+00,3.972004823084957503e-01
-1.131218875769587129e+00,4.012408361717322847e-01
-1.125185708432149490e+00,4.052967547648897439e-01
-1.119152541094710962e+00,4.093643330052692542e-01
-1.113119373757273323e+00,4.134455617047494980e-01
-1.107086206419835683e+00,4.175399815671337889e-01
-1.101053039082398044e+00,4.216463948905781467e-01
-1.095019871744960405e+00,4.257641191100177691e-01
-1.088986704407521877e+00,4.298924543847050250e-01
-1.082953537070084238e+00,4.340306835554212372e-01
-1.076920369732646598e+00,4.381780721122741085e-01
-1.070887202395208959e+00,4.423338681733924305e-01
-1.064854035057771320e+00,4.464973024748573605e-01
-1.058820867720333680e+00,4.506677512763415105e-01
-1.052787700382895153e+00,4.548440820848694832e-01
-1.046754533045457514e+00,4.590256399550545208e-01
-1.040721365708019874e+00,4.632115860741420899e-01
-1.034688198370582235e+00,4.674010644158055894e-01
-1.028655031033144596e+00,4.715932017925814068e-01
-1.022621863695706068e+00,4.757871079255730495e-01
-1.016588696358268429e+00,4.799818755302999174e-01
-1.010555529020830789e+00,4.841765804181220600e-01
-1.004522361683393150e+00,4.883702816129850688e-01
-9.984891943459555108e-01,4.925618606399272403e-01
-9.924560270085178715e-01,4.967506634155169354e-01
-9.864228596710793440e-01,5.009355400464837738e-01
-9.803896923336417046e-01,5.051154838971945171e-01
-9.743565249962040653e-01,5.092894723563852200e-01
-9.683233576587664260e-01,5.134564670475533221e-01
-9.622901903213287866e-01,5.176154140553331784e-01
-9.562570229838911473e-01,5.217652441680457054e-01
-9.502238556464526198e-01,5.259048731366173790e-01
-9.441906883090149805e-01,5.300332019500348935e-01
-9.381575209715773411e-01,5.341491171275116745e-01
-9.321243536341397018e-01,5.382514910274927011e-01
-9.260911862967020625e-01,5.423393512593167598e-01
-9.200580189592635350e-01,5.464112055910709254e-01
-9.140248516218258956e-01,5.504660541103079119e-01
-9.079916842843882563e-01,5.545024259847787240e-01
-9.019585169469506170e-01,5.585199979321695540e-01
-8.959253496095129776e-01,5.625163904937656723e-01
-8.898921822720753383e-01,5.664912782614069942e-01
-8.838590149346368108e-01,5.704431363990678516e-01
-8.778258475971991714e-01,5.743707265553390506e-01
-8.717926802597615321e-01,5.782728161000592060e-01
-8.657595129223238928e-01,5.821481151267312582e-01
-8.597263455848862534e-01,5.859953723917522561e-01
-8.536931782474486141e-01,5.898133121174111704e-01
-8.476600109100100866e-01,5.936006505039308490e-01
-8.416268435725724473e-01,5.973560962973617494e-01
-8.355936762351348079e-01,6.010783513742791184e-01
-8.295605088976971686e-01,6.047661113430843338e-01
-8.235273415602595293e-01,6.084180661617247798e-01
-8.174941742228210018e-01,6.120329007715950009e-01
-8.114610068853833624e-01,6.156092957473724425e-01
-8.054278395479457231e-01,6.191459279625202150e-01
-7.993946722105080838e-01,6.226414712701451304e-01
-7.933615048730704444e-01,6.260945971989037018e-01
-7.873283375356328051e-01,6.295039756635990580e-01
-7.812951701981942776e-01,6.328683021321593882e-01
-7.752620028607566383e-01,6.361861929899796930e-01
-7.692288355233189989e-01,6.394563437639646519e-01
-7.631956681858813596e-01,6.426774252996970693e-01
-7.571625008484437203e-01,6.458481105884511519e-01
-7.511293335110051927e-01,6.489670755572949368e-01
-7.450961661735675534e-01,6.520329998707726782e-01
-7.390629988361299141e-01,6.550445677436295133e-01
-7.330298314986922747e-01,6.580004687639955385e-01
-7.269966641612546354e-01,6.608993987264565328e-01
-7.209634968238169961e-01,6.637400604743847188e-01
-7.149303294863784686e-01,6.665212054265897690e-01
-7.088971621489408292e-01,6.692414310578176373e-01
-7.028639948115031899e-01,6.718995885218268516e-01
-6.968308274740655506e-01,6.744943767673353685e-01
-6.907976601366279112e-01,6.770245467951108154e-01
-6.847644927991902719e-01,6.795380565663027284e-01
-6.787313254617517444e-01,6.818860983893667571e-01
-6.726981581243141051e-01,6.842150368868467059e-01
-6.666649907868764657e-01,6.864745673975057860e-01
-6.606318234494388264e-01,6.886633733619795805e-01
-6.545986561120011871e-01,6.907809856885989142e-01
-6.485654887745626596e-01,6.928243229891305477e-01
-6.425323214371250202e-01,6.947942426858717546e-01
-6.364991540996873809e-01,6.966889619876588391e-01
-6.304659867622497416e-01,6.985072832779402052e-01
-6.244328194248121022e-01,7.002483612446129824e-01
-6.183996520873744629e-01,7.019110447255998420e-01
-6.123664847499359354e-01,7.034943138015222752e-01
-6.063333174124982961e-01,7.049971873171981818e-01
-6.003001500750606567e-01,7.064186636175292522e-01
-5.942669827376230174e-01,7.077577035112632142e-01
-5.882338154001853781e-01,7.090136065590856296e-01
-5.822006480627477387e-01,7.101853704785938692e-01
-5.761674807253092112e-01,7.112721312426397713e-01
-5.701343133878715719e-01,7.122729691896149129e-01
-5.641011460504339325e-01,7.131875014972222093e-01
-5.580679787129962932e-01,7.140143658152323658e-01
-5.520348113755586539e-01,7.147530195240163753e-01
-5.460016440381201264e-01,7.154028471494225938e-01
-5.399684767006824870e-01,7.159631222362661251e-01
-5.339353093632448477e-01,7.164331994991105512e-01
-5.279021420258072084e-01,7.168124678713391207e-01
-5.218689746883695690e-01,7.171003511933733421e-01
-5.158358073509319297e-01,7.172963088804508169e-01
-5.098026400134934022e-01,7.173998365690665846e-01
-5.037694726760557629e-01,7.174104667411683733e-01
-4.977363053386181235e-01,7.173277693252402276e-01
-4.917031380011804842e-01,7.171513522733999890e-01
-4.856699706637428449e-01,7.168808621136699699e-01
-4.796368033263043174e-01,7.165159844765941477e-01
-4.736036359888666780e-01,7.160564445954021862e-01
-4.675704686514290387e-01,7.155020077789270294e-01
-4.615373013139913994e-01,7.148524798565334404e-01
-4.555041339765537600e-01,7.141077075943134123e-01
-4.494709666391161207e-01,7.132675790818435724e-01
-4.434377993016775932e-01,7.123320695743214914e-01
-4.374046319642399538e-01,7.113010594649791241e-01
-4.313714646268023145e-01,7.101746087336933133e-01
-4.253382972893646752e-01,7.089527740195151750e-01
-4.193051299519270358e-01,7.076356547545855635e-01
-4.132719626144893965e-01,7.062233933611166137e-01
-4.072387952770508690e-01,7.047161754148493218e-01
-4.012056279396132297e-01,7.031142891068133949e-01
-3.951724606021755903e-01,7.014178871963936412e-01
-3.891392932647379510e-01,6.996273455093833249e-01
-3.831061259273003117e-01,6.977430231851161624e-01
-3.770729585898617842e-01,6.957653228165460169e-01
-3.710397912524241448e-01,6.936946904045004914e-01
-3.650066239149865055e-01,6.915316152760898616e-01
-3.589734565775488662e-01,6.892767822129409749e-01
-3.529402892401112268e-01,6.869304641379039289e-01
-3.469071219026735875e-01,6.844934299113590859e-01
-3.408739545652350600e-01,6.819663406267176819e-01
-3.348407872277974207e-01,6.793498997536810968e-01
-3.288076198903597813e-01,6.766448528395638817e-01
-3.227744525529221420e-01,6.738518160819876313e-01
-3.167412852154845027e-01,6.709719597803525115e-01
-3.107081178780468633e-01,6.680059830264436505e-01
-3.046749505406083358e-01,6.649547959720760737e-01
-2.986417832031706965e-01,6.618193488151514758e-01
-2.926086158657330571e-01,6.586006312873364799e-01
-2.865754485282954178e-01,6.552996721071332464e-01
-2.805422811908577785e-01,6.519176872384764287e-01
-2.745091138534192510e-01,6.484554851752425408e-01
-2.684759465159816116e-01,6.449143555331301458e-01
-2.624427791785439723e-01,6.412952456656820788e-01
-2.564096118411063330e-01,6.375998385761644238e-01
-2.503764445036686936e-01,6.338291458723757099e-01
-2.443432771662310543e-01,6.299844426710288214e-01
-2.383101098287925268e-01,6.260670626283082463e-01
-2.322769424913548875e-01,6.220782267401655519e-01
-2.262437751539172481e-01,6.180198664930727226e-01
-2.202106078164796088e-01,6.138926902977509537e-01
-2.141774404790419695e-01,6.096983716620706373e-01
-2.081442731416034420e-01,6.054384237551355685e-01
-2.021111058041658026e-01,6.011141821501482241e-01
-1.960779384667281633e-01,5.967274987906199257e-01
-1.900447711292905240e-01,5.922798959045486589e-01
-1.840116037918528846e-01,5.877726859535911119e-01
-1.779784364544152453e-01,5.832074667928680567e-01
-1.719452691169767178e-01,5.785861305832969981e-01
-1.659121017795390784e-01,5.739101889800849454e-01
-1.598789344421014391e-01,5.691813079914765927e-01
-1.538457671046637998e-01,5.644011731034541679e-01
-1.478125997672261605e-01,5.595714881328475165e-01
-1.417794324297885211e-01,5.546936357473434276e-01
-1.357462650923499936e-01,5.497700251390155168e-01
-1.297130977549123543e-01,5.448027086462080559e-01
-1.236799304174747149e-01,5.397921885128339481e-01
-1.176467630800370756e-01,5.347408712204380077e-01
-1.116135957425994363e-01,5.296505457831302000e-01
-1.055804284051609088e-01,5.245230111928048666e-01
-9.954726106772326943e-02,5.193600751945781635e-01
-9.351409373028563010e-02,5.141635530582657765e-01
-8.748092639284799077e-02,5.089352663472105354e-01
-8.144775905541035144e-02,5.036770416857526689e-01
-7.541459171797271210e-02,4.983907095266461029e-01
-6.938142438053418459e-02,4.930781029197222054e-01
-6.334825704309654526e-02,4.877410562830945540e-01
-5.731508970565890593e-02,4.823814041781850914e-01
-5.128192236822126659e-02,4.770009800898642460e-01
-4.524875503078362726e-02,4.716016152129671180e-01
-3.921558769334598793e-02,4.661851372464432264e-01
-3.318242035590746042e-02,4.607533691963866529e-01
-2.714925301846982109e-02,4.553081281891787069e-01
-2.111608568103218175e-02,4.498512242959420981e-01
-1.508291834359454242e-02,4.443844211689169654e-01
-9.049751006156903088e-03,4.389095875430382709e-01
-3.016583668718375577e-03,4.334287029853271522e-01
3.016583668719263756e-03,4.279430708176084064e-01
9.049751006156903088e-03,4.224546801651073991e-01
1.508291834359454242e-02,4.169652748647946772e-01
2.111608568103218175e-02,4.114765838841037970e-01
2.714925301846982109e-02,4.059903202769730157e-01
3.318242035590834860e-02,4.005081826001127832e-01
3.921558769334598793e-02,3.950318440443817414e-01
4.524875503078362726e-02,3.895627837890744405e-01
5.128192236822126659e-02,3.841030009144024149e-01
5.731508970565890593e-02,3.786539368836988606e-01
6.334825704309743344e-02,3.732171885934060240e-01
6.938142438053507277e-02,3.677945241552486588e-01
7.541459171797271210e-02,3.623871093085891948e-01
8.144775905541035144e-02,3.569966620459729123e-01
8.748092639284799077e-02,3.516246839646558486e-01
9.351409373028563010e-02,3.462722828697224475e-01
9.954726106772415761e-02,3.409416424402866297e-01
1.055804284051617969e-01,3.356338245538644793e-01
1.116135957425994363e-01,3.303502105452730264e-01
1.176467630800370756e-01,3.250924023192843237e-01
1.236799304174747149e-01,3.198612779272534956e-01
1.297130977549123543e-01,3.146583722575123643e-01
1.357462650923508818e-01,3.094849615814648236e-01
1.417794324297885211e-01,3.043422913503659455e-01
1.478125997672261605e-01,2.992315757125440512e-01
1.538457671046637998e-01,2.941539970634315937e-01
1.598789344421014391e-01,2.891107056285209809e-01
1.659121017795399666e-01,2.841028190793359887e-01
1.719452691169776060e-01,2.791314221824746089e-01
1.779784364544152453e-01,2.741975664817203340e-01
1.840116037918528846e-01,2.693022673060978533e-01
1.900447711292905240e-01,2.644465144545380952e-01
1.960779384667281633e-01,2.596312215983978544e-01
2.021111058041666908e-01,2.548573692248081168e-01
2.081442731416043301e-01,2.501258162925911188e-01
2.141774404790419695e-01,2.454373945911496879e-01
2.202106078164796088e-01,2.407929248720480087e-01
2.262437751539172481e-01,2.361932586884344376e-01
2.322769424913548875e-01,2.316389943718796807e-01
2.383101098287934150e-01,2.271309129392651838e-01
2.443432771662310543e-01,2.226695690980269038e-01
2.503764445036686936e-01,2.182558417111142290e-01
2.564096118411063330e-01,2.138902171441315614e-01
2.624427791785439723e-01,2.095732666238162567e-01
2.684759465159824998e-01,2.053055272334002312e-01
2.745091138534201392e-01,2.010875020920015466e-01
2.805422811908577785e-01,1.969196605612706097e-01
2.865754485282954178e-01,1.928024384786684309e-01
2.926086158657330571e-01,1.887362384167098894e-01
2.986417832031706965e-01,1.847214277075568400e-01
3.046749505406092240e-01,1.807583478015783174e-01
3.107081178780468633e-01,1.768473010129847922e-01
3.167412852154845027e-01,1.729885599418517494e-01
3.227744525529221420e-01,1.691823655843858742e-01
3.288076198903597813e-01,1.654289277328985786e-01
3.348407872277983088e-01,1.617284253965465823e-01
3.408739545652359482e-01,1.580810072420341383e-01
3.469071219026735875e-01,1.544867920534443995e-01
3.529402892401112268e-01,1.509458692103802235e-01
3.589734565775488662e-01,1.474582991835624302e-01
3.650066239149865055e-01,1.440241140470384096e-01
3.710397912524250330e-01,1.406432824004829607e-01
3.770729585898626723e-01,1.373158530125159760e-01
3.831061259273003117e-01,1.340417362221320019e-01
3.891392932647379510e-01,1.308208891823434972e-01
3.951724606021755903e-01,1.276531539888517974e-01
4.012056279396132297e-01,1.245384303402443105e-01
4.072387952770517572e-01,1.214765670904924266e-01
4.132719626144893965e-01,1.184673892888877256e-01
4.193051299519270358e-01,1.155106988028171411e-01
4.253382972893646752e-01,1.126062749485056969e-01
4.313714646268023145e-01,1.097538751288692077e-01
4.374046319642408420e-01,1.069532354776368543e-01
4.434377993016784814e-01,1.042040715089123520e-01
4.494709666391161207e-01,1.015060787713421564e-01
4.555041339765537600e-01,9.885893350608740415e-02
4.615373013139913994e-01,9.626229330778976467e-02
4.675704686514290387e-01,9.371579413365843658e-02
4.736036359888675662e-01,9.121906566154427964e-02
4.796368033263052055e-01,8.877170979852194721e-02
4.856699706637428449e-01,8.637331619544008632e-02
4.917031380011804842e-01,8.402345917931401675e-02
4.977363053386181235e-01,8.172169841622198283e-02
5.037694726760557629e-01,7.946757957199543365e-02
5.098026400134942904e-01,7.726063497002687297e-02
5.158358073509319297e-01,7.510037652797678376e-02
5.218689746883695690e-01,7.298632743123414923e-02
5.279021420258072084e-01,7.091797601204027912e-02
5.339353093632448477e-01,6.889480772186777624e-02
5.399684767006833752e-01,6.691630763437075857e-02
5.460016440381210145e-01,6.498192188918852641e-02
5.520348113755586539e-01,6.309111741961664910e-02
5.580679787129962932e-01,6.124334293728991158e-02
5.641011460504339325e-01,5.943803950028936356e-02
5.701343133878715719e-01,5.767464110938454874e-02
5.761674807253100994e-01,5.595257529531504764e-02
5.822006480627477387e-01,5.427127078446370573e-02
5.882338154001853781e-01,5.263012955867270998e-02
5.942669827376230174e-01,5.102857041338222654e-02
6.003001500750606567e-01,4.946600067862012146e-02
6.063333174124991842e-01,4.794182400246616710e-02
6.123664847499368236e-01,4.645544087653988297e-02
6.183996520873744629e-01,4.500624915006069815e-02
6.244328194248121022e-01,4.359364453222348140e-02
6.304659867622497416e-01,4.221702108264620973e-02
6.364991540996873809e-01,4.087577168967464897e-02
6.425323214371259084e-01,3.956928273070163538e-02
6.485654887745635477e-01,3.829695790087317420e-02
6.545986561120011871e-01,3.705818335899706967e-02
6.606318234494388264e-01,3.585235184213446391e-02
6.666649907868764657e-01,3.467885711934339671e-02
6.726981581243141051e-01,3.353709439375553159e-02
6.787313254617526326e-01,3.242646069157902045e-02
6.847644927991902719e-01,3.134636030494643288e-02
6.907976601366279112e-01,3.029618475234285152e-02
6.968308274740655506e-01,2.927534393567500851e-02
7.028639948115031899e-01,2.828324559161453713e-02
7.088971621489417174e-01,2.731930165971022118e-02
7.149303294863793568e-01,2.638292732301194751e-02
7.209634968238169961e-01,2.547354215672975250e-02
7.269966641612546354e-01,2.459057019801939165e-02
7.330298314986922747e-01,2.373344021709579074e-02
